1540724479952,1540724482715
1540724483773,1540724486742
1540724487766,1540724490538
1540724491532,1540724494347
1540724495390,1540724498352
1540724499405,1540724502214
1540724503202,1540724505934
1540724506986,1540724509882
1540724510870,1540724513819
1540724514877,1540724517794
1540724518811,1540724521733
1540724522831,1540724525784
1540724526780,1540724529811
1540724530867,1540724533711
1540724534762,1540724537610
1540724538729,1540724541615
1540724542699,1540724545485
1540724546450,1540724549209
1540724550282,1540724553203
1540724554321,1540724557121
1540724558265,1540724561178
1540724562239,1540724565205
1540724566240,1540724569183
1540724570261,1540724573190
1540724574243,1540724577193
1540724578216,1540724581079
1540724582115,1540724585056
1540724586044,1540724588948
1540724590010,1540724592807
1540724593793,1540724596674
1540724597741,1540724600649
1540724601743,1540724604421
1540724605426,1540724608340
1540724609414,1540724612308
1540724613356,1540724616112
1540724617152,1540724620039
1540724621127,1540724623918
1540724624877,1540724627374
1540724628469,1540724631347
1540724632375,1540724635299
1540724636314,1540724639081
1540724640078,1540724642889
1540724643895,1540724646853
1540724647920,1540724650835
1540724651892,1540724654942
1540724655973,1540724658846
1540724659826,1540724662565
1540724663636,1540724666430
1540724667512,1540724670409
1540724671493,1540724674302
1540724675370,1540724678114
1540724679155,1540724681835
1540724682810,1540724685715
1540724686755,1540724689544
1540724690649,1540724693720
1540724694737,1540724697589
1540724698641,1540724701566
1540724702572,1540724705530
1540724706596,1540724709479
1540724710589,1540724713557
1540724714612,1540724717468
1540724718525,1540724721444
1540724722451,1540724725262
1540724726314,1540724729206
1540724730192,1540724732980
1540724734001,1540724736912
1540724737957,1540724740975
1540724742016,1540724744840
1540724745976,1540724748924
1540724749936,1540724752846
1540724753863,1540724756681
1540724757690,1540724760489
1540724761511,1540724764627
1540724765842,1540724768573
1540724769557,1540724772440
1540724773526,1540724776529
1540724777569,1540724780508
1540724781581,1540724784489
1540724785504,1540724788365
1540724789471,1540724792218
1540724793186,1540724795866
1540724796846,1540724799667
1540724800734,1540724803516
1540724804580,1540724807410
1540724808458,1540724811171
1540724812222,1540724814828
1540724815844,1540724818780
1540724819869,1540724822723
1540724823810,1540724826692
1540724827786,1540724830603
1540724831635,1540724834500
1540724835492,1540724838485
1540724839597,1540724842439
1540724843439,1540724846353
1540724847422,1540724850363
1540724851558,1540724854423
1540724855404,1540724858420
1540724859476,1540724862398
1540724863328,1540724866248
1540724867295,1540724870084
1540724871128,1540724873935
1540724875050,1540724877754
1540724878784,1540724881557
1540724882532,1540724885159
1540724886217,1540724889041
1540724890069,1540724892840
1540724893798,1540724896669
1540724897744,1540724900652
1540724901701,1540724904373
1540724905359,1540724908241
1540724909264,1540724912035
1540724913110,1540724916015
1540724917068,1540724919873
1540724920900,1540724923730
1540724924770,1540724927600
1540724928635,1540724931473
1540724932572,1540724935469
1540724936548,1540724939423
1540724940544,1540724943407
1540724944512,1540724947520
1540724948543,1540724951237
1540724952363,1540724955173
1540724956159,1540724958996
1540724959934,1540724962744
1540724963739,1540724966649
1540724967741,1540724970612
1540724971619,1540724974617
1540724975625,1540724978602
1540724979746,1540724982668
1540724983739,1540724986654
1540724987650,1540724990485
1540724991546,1540724994431
1540724995479,1540724998389
1540724999429,1540725002413
1540725003414,1540725006324
1540725007452,1540725010487
1540725011515,1540725014423
1540725015507,1540725018339
1540725019364,1540725022292
1540725023349,1540725026280
1540725027332,1540725030255
1540725031351,1540725034199
1540725035168,1540725038066
1540725039120,1540725041967
1540725042965,1540725045683
1540725046766,1540725049648
1540725050628,1540725053610
1540725054724,1540725057620
1540725058659,1540725061520
1540725062594,1540725065472
1540725066540,1540725069443
1540725070486,1540725073435
1540725074534,1540725077394
1540725078370,1540725081311
1540725082342,1540725085142
1540725086209,1540725089017
1540725090108,1540725092987
1540725094117,1540725096938
1540725098044,1540725100854
1540725101938,1540725104807
1540725105842,1540725108542
1540725109624,1540725112385
1540725113380,1540725116387
1540725117404,1540725120270
1540725121330,1540725124215
1540725125168,1540725128079
1540725129158,1540725131998
1540725133018,1540725135984
1540725137007,1540725139977
1540725141039,1540725143941
1540725145010,1540725147983
1540725149003,1540725151973
1540725152990,1540725155664
1540725156708,1540725159658
1540725160655,1540725163511
1540725164545,1540725167508
1540725168615,1540725171516
1540725172586,1540725175543
1540725176567,1540725179441
1540725180454,1540725183382
1540725184407,1540725187464
1540725188603,1540725191498
1540725192530,1540725195291
1540725196299,1540725199338
1540725200409,1540725203512
1540725204575,1540725207499
1540725208547,1540725211369
1540725212399,1540725215409
1540725216454,1540725219152
1540725220215,1540725223045
1540725224151,1540725227042
1540725228089,1540725231131
1540725232228,1540725235111
1540725236208,1540725238998
1540725240077,1540725242847
1540725243810,1540725246716
1540725247732,1540725250699
1540725251792,1540725254631
1540725255644,1540725258657
1540725259754,
